measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Kenya,Male,All ages,Neurological disorders,Number,2010,2715.069598672906,4170.191545932295,1512.4337693303676
Deaths,Kenya,Female,All ages,Neurological disorders,Number,2010,2729.9975350570703,5157.428845874625,1291.2662170024123
Deaths,Kenya,Male,All ages,Mental disorders,Number,2010,0.005843912676187903,0.06775142179436905,0.0007105220347977036
Deaths,Kenya,Female,All ages,Mental disorders,Number,2010,0.025372582523228847,0.08562183734120683,0.006474880440355887
Deaths,Ethiopia,Male,All ages,Neglected tropical diseases and malaria,Number,2007,17376.44962788788,27988.366085253234,9719.720926644215
Deaths,Ethiopia,Female,All ages,Neglected tropical diseases and malaria,Number,2007,17635.362007146698,29420.721750276767,9033.092397561051
Deaths,Ethiopia,Male,All ages,Chronic respiratory diseases,Number,2007,6854.805856629993,10011.374379049927,4745.477299687418
Deaths,Ethiopia,Female,All ages,Chronic respiratory diseases,Number,2007,3627.4012640053106,5346.532608972557,2282.152647217602
Deaths,Ethiopia,Male,All ages,Digestive diseases,Number,2007,21395.44155567144,29218.36354855317,14624.641460210389
Deaths,Ethiopia,Female,All ages,Digestive diseases,Number,2007,10515.13880407498,15104.066869578577,7118.977137188738
Deaths,Nigeria,Male,All ages,Skin and subcutaneous diseases,Number,2009,1259.4185793348395,2418.818219122404,588.0280666035349
Deaths,Nigeria,Female,All ages,Skin and subcutaneous diseases,Number,2009,1458.6155497134434,2755.096090277882,729.7119256787316
Deaths,South Africa,Male,All ages,Transport injuries,Number,2013,17190.584861459305,22847.445945752952,12579.552912042025
Deaths,South Africa,Female,All ages,Transport injuries,Number,2013,6714.061803867696,9235.251718379983,4789.629681387345
Deaths,South Africa,Male,All ages,Unintentional injuries,Number,2013,7722.7583354127755,8960.467083170157,6632.176141077994
Deaths,South Africa,Female,All ages,Unintentional injuries,Number,2013,3556.357226189646,4143.8194834270535,2957.0009439371233
Deaths,Egypt,Male,All ages,Neurological disorders,Number,2008,3201.786308856335,6844.282233601478,1508.4633951701549
Deaths,Egypt,Female,All ages,Neurological disorders,Number,2008,3284.7637326522545,6968.51797458791,1476.4670946775655
Deaths,Egypt,Male,All ages,Self-harm and interpersonal violence,Number,2008,1629.9694444105546,2463.1380040666722,1056.1626024585198
Deaths,Egypt,Female,All ages,Self-harm and interpersonal violence,Number,2008,412.3989159898409,552.459936772406,271.1675609254163
Deaths,Kenya,Male,All ages,Musculoskeletal disorders,Number,2016,179.61791654243729,293.42213376304016,91.79410636542701
Deaths,Kenya,Female,All ages,Musculoskeletal disorders,Number,2016,192.42000473861282,294.92226971418626,124.36036931459792
Deaths,Egypt,Male,All ages,Cardiovascular diseases,Number,2010,124804.38098664579,140969.56804635964,108428.67738095442
Deaths,Egypt,Female,All ages,Cardiovascular diseases,Number,2010,107779.41513031806,122567.41463713732,94936.99853317409
Deaths,Egypt,Male,All ages,Chronic respiratory diseases,Number,2010,7523.238627483623,10735.12556891402,5082.186174934407
Deaths,Egypt,Female,All ages,Chronic respiratory diseases,Number,2010,4957.146076012475,7923.709263298459,3233.8310248354323
Deaths,Egypt,Male,All ages,Transport injuries,Number,2010,8713.459052453196,11924.869902941718,5563.170080524668
Deaths,Egypt,Female,All ages,Transport injuries,Number,2010,2011.4511758314807,2832.565914616664,1285.9519367081027
Deaths,Egypt,Male,All ages,Unintentional injuries,Number,2010,7768.997276632838,9539.71720137595,6318.577536730475
Deaths,Egypt,Female,All ages,Unintentional injuries,Number,2010,2993.2868634734446,3588.5421982545995,2404.816607987296
Deaths,Kenya,Male,All ages,Musculoskeletal disorders,Number,2014,170.45166595852137,277.96241084388345,87.83314349633548
Deaths,Kenya,Female,All ages,Musculoskeletal disorders,Number,2014,179.69387165443217,280.637127726488,112.71706219853517
Deaths,Egypt,Male,All ages,Nutritional deficiencies,Number,2017,234.92346653793876,294.976702388932,185.14972967378327
Deaths,Egypt,Female,All ages,Nutritional deficiencies,Number,2017,253.66272875312973,311.781010824832,203.84031424497385
Deaths,Nigeria,Male,All ages,Substance use disorders,Number,2009,1116.010858222745,1778.8221223756486,624.6165262723845
Deaths,Nigeria,Female,All ages,Substance use disorders,Number,2009,255.04365653316637,404.02385033433654,151.42556560738407
Deaths,Nigeria,Male,All ages,Diabetes and kidney diseases,Number,2009,26794.112884024693,37544.85817042748,19669.603377846437
Deaths,Nigeria,Female,All ages,Diabetes and kidney diseases,Number,2009,14332.587247825348,19967.39783071141,9949.96434982903
Deaths,Kenya,Male,All ages,HIV/AIDS and sexually transmitted infections,Number,2015,21817.932051457843,28320.774182754,16265.715076242765
Deaths,Kenya,Female,All ages,HIV/AIDS and sexually transmitted infections,Number,2015,17913.436781570505,22511.57753269849,13408.436533993625
Deaths,Kenya,Male,All ages,Respiratory infections and tuberculosis,Number,2015,20979.049276866863,27928.58235977369,15790.193923865709
Deaths,Kenya,Female,All ages,Respiratory infections and tuberculosis,Number,2015,17350.841833071678,21970.986319567575,12902.213031067497
Deaths,Kenya,Male,All ages,Enteric infections,Number,2015,11722.593261208076,17391.710959510045,7280.763873857953
Deaths,Kenya,Female,All ages,Enteric infections,Number,2015,9985.77855237989,14083.04631016189,6645.608826631331
Deaths,Kenya,Male,All ages,Other infectious diseases,Number,2015,6436.941345551328,8575.648180635748,4599.373697749154
Deaths,Kenya,Female,All ages,Other infectious diseases,Number,2015,6267.337504970248,9003.069713598612,4592.064919634799
Deaths,Kenya,Male,All ages,Maternal and neonatal disorders,Number,2015,11379.130287341688,13201.27844523745,9753.48813739717
Deaths,Kenya,Female,All ages,Maternal and neonatal disorders,Number,2015,13273.192470273236,15156.825531971646,11709.198895853648
Deaths,Kenya,Male,All ages,Substance use disorders,Number,2015,479.54534123435906,746.6183597419047,284.1695468850213
Deaths,Kenya,Female,All ages,Substance use disorders,Number,2015,287.8118124579681,432.5949369979335,180.79296715283573
Deaths,Kenya,Male,All ages,Diabetes and kidney diseases,Number,2015,9755.585730025592,12511.204838699081,6964.937487100273
Deaths,Kenya,Female,All ages,Diabetes and kidney diseases,Number,2015,8468.001500929407,11221.117422209849,6144.395466598997
Deaths,Egypt,Male,All ages,Musculoskeletal disorders,Number,2010,46.920161865287405,73.1083430013761,24.689103304087304
Deaths,Egypt,Female,All ages,Musculoskeletal disorders,Number,2010,154.73174841307963,231.93121759700347,90.84852943476697
Deaths,Egypt,Male,All ages,Other non-communicable diseases,Number,2010,10151.597690847952,13844.891965464407,6979.700860095173
Deaths,Egypt,Female,All ages,Other non-communicable diseases,Number,2010,9808.367506470142,12732.644399945793,6885.828320725714
Deaths,Egypt,Male,All ages,Skin and subcutaneous diseases,Number,2010,128.364393330628,210.9703759200791,77.51253435100202
Deaths,Egypt,Female,All ages,Skin and subcutaneous diseases,Number,2010,189.8675331208657,305.33865689909476,102.78279084140466
Deaths,Egypt,Male,All ages,Other infectious diseases,Number,2010,4596.9069138187815,7126.210247765994,3073.790048067034
Deaths,Egypt,Female,All ages,Other infectious diseases,Number,2010,2686.3171161577375,3754.849835193152,1853.9776130249766
Deaths,Egypt,Male,All ages,Maternal and neonatal disorders,Number,2010,8470.336998264509,10609.472352559767,6447.318012865282
Deaths,Egypt,Female,All ages,Maternal and neonatal disorders,Number,2010,7251.867037219407,8919.371215074196,5787.618017078411
Deaths,Egypt,Male,All ages,Substance use disorders,Number,2010,81.00196416922046,128.360083162257,48.1144498856495
Deaths,Egypt,Female,All ages,Substance use disorders,Number,2010,17.253031048124324,28.117463196206423,9.713471062618243
Deaths,Egypt,Male,All ages,Diabetes and kidney diseases,Number,2010,20622.68646275057,26482.62537152584,15864.02627436519
Deaths,Egypt,Female,All ages,Diabetes and kidney diseases,Number,2010,20903.393850187276,26637.887991566993,15839.171377379758
Deaths,Ethiopia,Male,All ages,Self-harm and interpersonal violence,Number,2007,15677.987922318134,22439.120149743314,11607.759051079533
Deaths,Ethiopia,Female,All ages,Self-harm and interpersonal violence,Number,2007,4654.9549043481675,6681.543372394603,3211.4233462364928
Deaths,Egypt,Male,All ages,Neoplasms,Number,2018,33178.32015455489,37804.8413560999,29119.840802309976
Deaths,Egypt,Female,All ages,Neoplasms,Number,2018,25137.94432588245,28267.40154857327,21143.90700127558
Deaths,Egypt,Male,All ages,Mental disorders,Number,2018,0.007795437721524743,0.10960669130677848,0.0006556768554841189
Deaths,Egypt,Female,All ages,Mental disorders,Number,2018,0.03208614572865157,0.11293113387057266,0.0059325608244414985
Deaths,South Africa,Male,All ages,Cardiovascular diseases,Number,2018,42059.17826607214,46102.51707113427,37980.831103856195
Deaths,South Africa,Female,All ages,Cardiovascular diseases,Number,2018,52646.909342322186,59568.43531604272,45785.60250859078
Deaths,South Africa,Male,All ages,Skin and subcutaneous diseases,Number,2018,502.9266335952465,696.884720613911,371.31152814645264
Deaths,South Africa,Female,All ages,Skin and subcutaneous diseases,Number,2018,897.4371409575114,1090.5136290237429,744.775240176644
Deaths,Ethiopia,Male,All ages,Neoplasms,Number,2017,33288.089427570274,38372.9853236958,28388.772173981048
Deaths,Ethiopia,Female,All ages,Neoplasms,Number,2017,39114.02369359646,45608.66752635608,33718.92197696067
Deaths,Ethiopia,Male,All ages,Cardiovascular diseases,Number,2007,30253.55631875876,38597.72038699313,23257.4170233438
Deaths,Ethiopia,Female,All ages,Cardiovascular diseases,Number,2007,24818.58249093529,33560.37071229635,17994.357062548625
Deaths,Egypt,Male,All ages,Nutritional deficiencies,Number,2016,239.5473871731343,305.16274408176554,182.5803814825417
Deaths,Egypt,Female,All ages,Nutritional deficiencies,Number,2016,248.2945657478365,304.60273952833097,192.94020326310923
Deaths,Kenya,Male,All ages,HIV/AIDS and sexually transmitted infections,Number,2014,23558.66347957323,29703.626950813064,18004.351758209265
Deaths,Kenya,Female,All ages,HIV/AIDS and sexually transmitted infections,Number,2014,18887.168341628338,23534.460046453743,14554.12456881665
Deaths,Kenya,Male,All ages,Respiratory infections and tuberculosis,Number,2014,21375.70158846993,27963.708753451272,16420.30673958223
Deaths,Kenya,Female,All ages,Respiratory infections and tuberculosis,Number,2014,17721.10148210254,22309.979154418616,13543.60193968501
Deaths,Kenya,Male,All ages,Enteric infections,Number,2014,12434.460118582942,18681.9370764698,7900.597719808963
Deaths,Kenya,Female,All ages,Enteric infections,Number,2014,10509.661309952962,14872.975612699767,7198.177780713187
Deaths,Kenya,Male,All ages,Other infectious diseases,Number,2014,6484.212917320984,8485.453143491213,4488.424949763625
Deaths,Kenya,Female,All ages,Other infectious diseases,Number,2014,6321.775455264771,8732.80710637747,4584.428931197819
Deaths,Kenya,Male,All ages,Maternal and neonatal disorders,Number,2014,11537.801206425,13178.439739857848,9957.212176729776
Deaths,Kenya,Female,All ages,Maternal and neonatal disorders,Number,2014,13498.213480145896,15447.980037407513,11744.744381828887
Deaths,Kenya,Male,All ages,Substance use disorders,Number,2014,459.5545470771044,743.8767000948568,281.01737205277965
Deaths,Kenya,Female,All ages,Substance use disorders,Number,2014,274.52908148470664,407.23927232999114,176.9478631725273
Deaths,Kenya,Male,All ages,Diabetes and kidney diseases,Number,2014,9441.02665976204,12100.801587787091,6810.468925522121
Deaths,Kenya,Female,All ages,Diabetes and kidney diseases,Number,2014,8123.662307006038,10666.613860841959,5791.960136032347
Deaths,Kenya,Male,All ages,HIV/AIDS and sexually transmitted infections,Number,2016,20162.51921728487,26745.806534905278,14595.68445583132
Deaths,Kenya,Female,All ages,HIV/AIDS and sexually transmitted infections,Number,2016,16859.568364731324,21427.5708635668,12221.830372156062
Deaths,Kenya,Male,All ages,Respiratory infections and tuberculosis,Number,2016,20679.95259913417,27498.45305610717,15247.795536516423
Deaths,Kenya,Female,All ages,Respiratory infections and tuberculosis,Number,2016,17034.61637090231,21865.029943634683,12424.749054444326
Deaths,Kenya,Male,All ages,Enteric infections,Number,2016,10980.017978121823,16309.508621735164,6649.892869027797
Deaths,Kenya,Female,All ages,Enteric infections,Number,2016,9409.515949329834,13790.441586320576,6266.70162782832
Deaths,Kenya,Male,All ages,Other infectious diseases,Number,2016,6327.960680870352,8510.22321633916,4588.68793863938
Deaths,Kenya,Female,All ages,Other infectious diseases,Number,2016,6075.2753875365015,8523.900922616593,4330.628512311663
Deaths,Kenya,Male,All ages,Maternal and neonatal disorders,Number,2016,11077.929119528257,12742.123875896546,9586.116852060897
Deaths,Kenya,Female,All ages,Maternal and neonatal disorders,Number,2016,12895.116211327871,14747.197454765339,11459.66250691597
Deaths,Kenya,Male,All ages,Substance use disorders,Number,2016,497.93570485099406,777.5509430348627,291.84139011459297
Deaths,Kenya,Female,All ages,Substance use disorders,Number,2016,300.1199357996911,444.13328908719444,187.23343218051969
Deaths,Kenya,Male,All ages,Diabetes and kidney diseases,Number,2016,10023.927605209512,12826.341970316917,7238.523685803189
Deaths,Kenya,Female,All ages,Diabetes and kidney diseases,Number,2016,8804.627924293995,11575.436086755046,6278.650992852848
Deaths,South Africa,Male,All ages,Cardiovascular diseases,Number,2019,40937.78511142694,44925.42516800813,37151.517966892316
Deaths,South Africa,Female,All ages,Cardiovascular diseases,Number,2019,50841.00298524378,57280.30899201095,44046.17733349515
Deaths,South Africa,Male,All ages,Skin and subcutaneous diseases,Number,2019,504.9337387547647,717.523748567904,370.4903985791671
Deaths,South Africa,Female,All ages,Skin and subcutaneous diseases,Number,2019,893.9231556076585,1090.5703760405786,738.7137749072664
Deaths,Ethiopia,Male,All ages,Neoplasms,Number,2019,36540.06776013546,42218.49453254564,31564.623419805444
Deaths,Ethiopia,Female,All ages,Neoplasms,Number,2019,43955.50910934976,51417.21447025683,38054.15830675209
Deaths,Ethiopia,Male,All ages,Skin and subcutaneous diseases,Number,2007,680.7452311129477,1292.6554035750503,367.4975104762522
Deaths,Ethiopia,Female,All ages,Skin and subcutaneous diseases,Number,2007,719.650000918715,1359.8254293973732,330.55981993590234
Deaths,Ethiopia,Male,All ages,Transport injuries,Number,2007,12367.37514837427,18115.250235970012,7898.858917873329
Deaths,Ethiopia,Female,All ages,Transport injuries,Number,2007,4888.167631293626,7225.809788549161,3057.244741099184
Deaths,Ethiopia,Male,All ages,Unintentional injuries,Number,2007,20022.647331715045,26802.99984768747,14399.451693627687
Deaths,Ethiopia,Female,All ages,Unintentional injuries,Number,2007,9236.5739498673,12254.004017763351,6384.107955348919
Deaths,Egypt,Male,All ages,Neoplasms,Number,2017,32559.018107798594,37175.26909667937,28645.362210590007
Deaths,Egypt,Female,All ages,Neoplasms,Number,2017,24661.445789027362,27856.10131536624,20646.424822145415
Deaths,Egypt,Male,All ages,Mental disorders,Number,2017,0.007756926222798258,0.10792125370303597,0.0006627072190952665
Deaths,Egypt,Female,All ages,Mental disorders,Number,2017,0.030360849575013154,0.11721247984820589,0.006083779820691567
Deaths,Kenya,Male,All ages,Cardiovascular diseases,Number,2007,9092.201517763207,11783.10113862964,6865.282049778991
