measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Ethiopia,Both,All ages,Diabetes and kidney diseases,Number,2014,29521.60475324622,34909.39402718257,24865.35052914836
Deaths,Kenya,Both,All ages,Musculoskeletal disorders,Number,2015,361.40894830515344,511.141205641691,247.3969152689256
Deaths,Egypt,Both,All ages,Skin and subcutaneous diseases,Number,2013,350.853225271029,475.20849982342884,246.6506344422184
Deaths,Egypt,Both,All ages,Other infectious diseases,Number,2013,7090.873174568377,8741.409924052943,5711.822039262355
Deaths,Egypt,Both,All ages,Maternal and neonatal disorders,Number,2013,15165.305664364412,17684.592570810142,12717.979795017945
Deaths,Egypt,Both,All ages,Substance use disorders,Number,2013,112.09781132990626,169.76687860910107,76.0733323215994
Deaths,Egypt,Both,All ages,Diabetes and kidney diseases,Number,2013,46805.52997534321,53814.54266727288,40222.3104908365
Deaths,Ethiopia,Both,All ages,Nutritional deficiencies,Number,2014,8663.133823836735,11127.679741536469,6477.522558852257
Deaths,Ethiopia,Both,All ages,Neurological disorders,Number,2014,15070.941147576943,27067.60070308079,8621.123536787485
Deaths,Kenya,Both,All ages,Neoplasms,Number,2020,30422.8795042924,33847.57078083969,27302.887332173836
Deaths,Kenya,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2010,45481.022340989046,53311.939054516246,38519.75872314321
Deaths,Kenya,Both,All ages,Respiratory infections and tuberculosis,Number,2010,42305.49302661888,50701.07992354151,35650.34794057403
Deaths,Kenya,Both,All ages,Enteric infections,Number,2010,28153.194238811215,35677.55055599806,21451.05113251706
Deaths,Kenya,Both,All ages,Other infectious diseases,Number,2010,15422.44628516695,19400.028266537545,11696.704324389615
Deaths,Kenya,Both,All ages,Maternal and neonatal disorders,Number,2010,26581.7582605898,29495.86252200431,23971.092400596935
Deaths,Kenya,Both,All ages,Substance use disorders,Number,2010,624.0686142914667,882.3527012702151,436.40700794985685
Deaths,Kenya,Both,All ages,Diabetes and kidney diseases,Number,2010,15163.339069687,18529.545598668414,11394.388896342658
Deaths,Egypt,Both,All ages,Skin and subcutaneous diseases,Number,2018,452.81397437588555,560.961089296409,362.81729811323333
Deaths,Egypt,Both,All ages,Other infectious diseases,Number,2018,6220.361925647728,7710.01887794391,5009.0011264706345
Deaths,Egypt,Both,All ages,Maternal and neonatal disorders,Number,2018,12903.508761366062,14898.497698933352,10983.570312765743
Deaths,Egypt,Both,All ages,Substance use disorders,Number,2018,132.24075788427578,190.95031429121906,88.87755571485644
Deaths,Egypt,Both,All ages,Diabetes and kidney diseases,Number,2018,56529.23824746997,64647.42505849446,48902.75597444627
Deaths,Kenya,Both,All ages,Cardiovascular diseases,Number,2019,26875.389078144555,32759.543094150682,21888.92982758554
Deaths,Kenya,Both,All ages,Other non-communicable diseases,Number,2019,6622.806605591826,8424.002054185732,5391.974467817568
Deaths,Kenya,Both,All ages,Skin and subcutaneous diseases,Number,2019,676.3454061169915,1081.3923842298543,450.0135945114369
Deaths,Ethiopia,Both,All ages,Digestive diseases,Number,2011,33085.93809453886,43433.831395936264,25762.96255924857
Deaths,Egypt,Both,All ages,Digestive diseases,Number,2017,55095.63340403288,63898.39254571372,46432.93397328317
Deaths,Ethiopia,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2013,26422.126237645338,36483.99394234849,17972.90773647017
Deaths,Ethiopia,Both,All ages,Respiratory infections and tuberculosis,Number,2013,94752.15776018512,113343.94232838713,80152.7739675591
Deaths,Ethiopia,Both,All ages,Enteric infections,Number,2013,49002.34374148168,68105.76114969153,35543.92636116481
Deaths,Ethiopia,Both,All ages,Other infectious diseases,Number,2013,60361.20187988979,78936.3550782042,45103.63666338064
Deaths,Ethiopia,Both,All ages,Maternal and neonatal disorders,Number,2013,118141.02789225981,126939.19416550275,108958.65623242325
Deaths,Ethiopia,Both,All ages,Substance use disorders,Number,2013,1477.1937915703677,2057.644495366839,1054.7740864095465
Deaths,Ethiopia,Both,All ages,Diabetes and kidney diseases,Number,2013,28666.58968456674,34475.07821516347,24300.084092388126
Deaths,South Africa,Both,All ages,Mental disorders,Number,2011,0.11883179795816441,0.34756962394495844,0.03920750857667339
Deaths,Kenya,Both,All ages,Musculoskeletal disorders,Number,2018,396.6143026607718,538.0882651526342,282.1169803294408
Deaths,Kenya,Both,All ages,Transport injuries,Number,2015,9855.341429775994,13863.696427655985,7008.36289818107
Deaths,Kenya,Both,All ages,Transport injuries,Number,2010,8624.433522799642,12121.694780004142,5901.968470833276
Deaths,South Africa,Both,All ages,Transport injuries,Number,2017,24567.793966456768,30207.10321248068,19124.121150439707
Deaths,South Africa,Both,All ages,Unintentional injuries,Number,2017,11476.110122378504,13026.708227099083,9969.636767261412
Deaths,Kenya,Both,All ages,Cardiovascular diseases,Number,2016,25629.536041070598,30722.657413400964,21076.080955605088
Deaths,Kenya,Both,All ages,Other non-communicable diseases,Number,2016,6420.935860608801,8119.270261293109,5069.327210706754
Deaths,Kenya,Both,All ages,Skin and subcutaneous diseases,Number,2016,585.4538424267253,880.3573647628733,374.4308541961562
Deaths,Ethiopia,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2012,25839.833336718828,35593.03482398314,17278.31685226938
Deaths,Ethiopia,Both,All ages,Respiratory infections and tuberculosis,Number,2012,96979.12906461094,117234.11497775653,82039.33267515532
Deaths,Ethiopia,Both,All ages,Enteric infections,Number,2012,51743.548824169804,72905.42999666922,36843.98022303255
Deaths,Ethiopia,Both,All ages,Other infectious diseases,Number,2012,61842.81418972734,80722.04255011909,46382.40737731609
Deaths,Ethiopia,Both,All ages,Maternal and neonatal disorders,Number,2012,121041.22041477103,131232.9464689913,110766.02475994012
Deaths,Ethiopia,Both,All ages,Substance use disorders,Number,2012,1431.4002119442318,2041.423717256521,997.6263146927096
Deaths,Ethiopia,Both,All ages,Diabetes and kidney diseases,Number,2012,28037.853124208523,34247.13566719048,23748.87677934194
Deaths,Nigeria,Both,All ages,Musculoskeletal disorders,Number,2020,822.2533829428311,1231.3482562014872,474.58791757023886
Deaths,Nigeria,Both,All ages,Other non-communicable diseases,Number,2020,75195.24760328072,140429.81872759399,53528.60148164275
Deaths,Egypt,Both,All ages,Skin and subcutaneous diseases,Number,2020,502.55724856369716,657.3881854471789,386.7255275070011
Deaths,Egypt,Both,All ages,Other infectious diseases,Number,2020,5775.859540231862,7172.022651479913,4783.9407962115765
Deaths,Egypt,Both,All ages,Maternal and neonatal disorders,Number,2020,11609.512633585122,13489.788163765868,9767.86561469622
Deaths,Egypt,Both,All ages,Substance use disorders,Number,2020,133.8896286514243,197.3895004901187,91.85432470678121
Deaths,Egypt,Both,All ages,Diabetes and kidney diseases,Number,2020,60895.75128508067,69262.73876185788,52162.38703449949
Deaths,South Africa,Both,All ages,Neurological disorders,Number,2014,11103.60128024454,23045.864383708482,5190.898469111601
Deaths,Nigeria,Both,All ages,Self-harm and interpersonal violence,Number,2017,26008.99011349144,34272.73889773988,18002.531948963584
Deaths,South Africa,Both,All ages,Mental disorders,Number,2015,0.1403489810859934,0.42254154093506874,0.04392786510513387
Deaths,Ethiopia,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2022,28694.826839410223,39392.101340683206,18849.638136628513
Deaths,Ethiopia,Both,All ages,Respiratory infections and tuberculosis,Number,2022,106791.91179684758,122080.5212533735,92204.0659260975
Deaths,Ethiopia,Both,All ages,Enteric infections,Number,2022,34310.19512446099,47608.94036266376,23419.4327129991
Deaths,Ethiopia,Both,All ages,Other infectious diseases,Number,2022,41244.638205948184,54412.09446566736,30000.993440801318
Deaths,Ethiopia,Both,All ages,Maternal and neonatal disorders,Number,2022,103742.25038655443,111128.62341400738,96371.56208813174
Deaths,Ethiopia,Both,All ages,Substance use disorders,Number,2022,2597.597096135271,3647.1854805947037,1806.7261055907477
Deaths,Ethiopia,Both,All ages,Diabetes and kidney diseases,Number,2022,37603.122335335895,45771.40592871883,30506.377511487903
Deaths,South Africa,Both,All ages,Digestive diseases,Number,2017,14336.389138645356,16060.834524078433,12909.986240020107
Deaths,Kenya,Both,All ages,Musculoskeletal disorders,Number,2020,455.3646888617299,635.5882773642542,315.1608518465329
Deaths,Kenya,Both,All ages,Neoplasms,Number,2014,22941.513932966624,25549.266735887904,19786.68804418086
Deaths,Ethiopia,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2021,27836.01913596216,38241.052358046385,18307.11167945588
Deaths,Ethiopia,Both,All ages,Respiratory infections and tuberculosis,Number,2021,226476.05410548666,245930.5250919638,208959.85963983458
Deaths,Ethiopia,Both,All ages,Enteric infections,Number,2021,35693.3646743983,49694.07665759069,24426.25360274468
Deaths,Ethiopia,Both,All ages,Other infectious diseases,Number,2021,30636.663647194237,40205.81762653944,23247.44795404604
Deaths,Ethiopia,Both,All ages,Maternal and neonatal disorders,Number,2021,103652.43871835398,110583.5970041427,96667.44899556902
Deaths,Ethiopia,Both,All ages,Substance use disorders,Number,2021,2220.6080885852684,3155.8539665532367,1570.9162711184958
Deaths,Ethiopia,Both,All ages,Diabetes and kidney diseases,Number,2021,35544.89422803762,42921.35615457548,29443.670767250725
Deaths,South Africa,Both,All ages,Neurological disorders,Number,2020,11005.627913454338,23070.647800962925,5025.781140126401
Deaths,Kenya,Both,All ages,Neurological disorders,Number,2008,5026.377614994423,8749.515826136756,2663.930567016501
Deaths,Kenya,Both,All ages,Neoplasms,Number,2012,22254.065742234176,24783.714027211663,19250.815198557324
Deaths,Ethiopia,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2019,29422.63069765066,40504.54368064676,20112.113745341547
Deaths,Ethiopia,Both,All ages,Respiratory infections and tuberculosis,Number,2019,94300.31087401758,110586.74811373465,79223.93128365149
Deaths,Ethiopia,Both,All ages,Enteric infections,Number,2019,41704.218974940835,58109.963365043994,28590.68719823168
Deaths,Ethiopia,Both,All ages,Other infectious diseases,Number,2019,38575.24886044507,53347.943242734524,28319.36564790885
Deaths,Ethiopia,Both,All ages,Maternal and neonatal disorders,Number,2019,109097.06213126432,116318.37613037175,101538.83348261206
Deaths,Ethiopia,Both,All ages,Substance use disorders,Number,2019,2007.331735376153,2721.0015513386643,1439.0099860324462
Deaths,Ethiopia,Both,All ages,Diabetes and kidney diseases,Number,2019,34840.398311027464,41679.44839072599,28900.710618073485
Deaths,Kenya,Both,All ages,Cardiovascular diseases,Number,2018,26364.486977220506,31973.012554611374,21500.225830046427
Deaths,Kenya,Both,All ages,Other non-communicable diseases,Number,2018,6585.033013992487,8351.558379935494,5281.168231506355
Deaths,Kenya,Both,All ages,Skin and subcutaneous diseases,Number,2018,648.7657352717964,1025.3484980180428,416.74617486014
Deaths,Egypt,Both,All ages,Skin and subcutaneous diseases,Number,2019,461.3512125149603,584.4564942242083,360.73528516244596
Deaths,Egypt,Both,All ages,Other infectious diseases,Number,2019,6022.441803156821,7518.053666350873,4924.154423322249
Deaths,Egypt,Both,All ages,Maternal and neonatal disorders,Number,2019,12196.271626031152,14075.881439745752,10434.911756394205
Deaths,Egypt,Both,All ages,Substance use disorders,Number,2019,127.92220190162566,184.09062087652202,87.37150136213755
Deaths,Egypt,Both,All ages,Diabetes and kidney diseases,Number,2019,57764.40855774051,66199.55237485626,49453.64415554112
Deaths,Kenya,Both,All ages,Transport injuries,Number,2019,11563.61668542882,15889.020010959532,8115.3763908027595
Deaths,South Africa,Both,All ages,Transport injuries,Number,2013,23904.646665326993,29135.41007415202,19309.02302091039
Deaths,South Africa,Both,All ages,Unintentional injuries,Number,2013,11279.115561602423,12716.667374628722,9923.442376751542
Deaths,Kenya,Both,All ages,Cardiovascular diseases,Number,2020,30092.078894273058,36568.23958437048,24368.961140534597
Deaths,Kenya,Both,All ages,Other non-communicable diseases,Number,2020,6838.150743912451,8696.214979748656,5448.882152798775
Deaths,Kenya,Both,All ages,Skin and subcutaneous diseases,Number,2020,724.8651955304471,1140.6646009078115,470.0450065700112
Deaths,Ethiopia,Both,All ages,Mental disorders,Number,2012,0.025446074279534565,0.11903116651410045,0.0042996633502033026
Deaths,Ethiopia,Both,All ages,Self-harm and interpersonal violence,Number,2010,20030.723338832242,24944.79987707404,15871.689516370285
Deaths,Egypt,Both,All ages,Skin and subcutaneous diseases,Number,2022,696.2279397274812,990.2295453117036,492.92853407599256
Deaths,Egypt,Both,All ages,Other infectious diseases,Number,2022,5975.389912746901,7822.304356600142,4654.618383521172
Deaths,Egypt,Both,All ages,Maternal and neonatal disorders,Number,2022,11615.559936060277,14108.766377475256,9650.442337450353
Deaths,Egypt,Both,All ages,Substance use disorders,Number,2022,175.61728104433638,267.51338288810894,116.37060390178607
Deaths,Egypt,Both,All ages,Diabetes and kidney diseases,Number,2022,70868.37137024968,83776.03672829969,57763.25786868065
Deaths,Kenya,Both,All ages,Neoplasms,Number,2022,32665.402963705743,37071.09459880916,29023.770901428663
Deaths,Kenya,Both,All ages,Transport injuries,Number,2016,10348.965388418113,14610.927233872168,7258.830628177354
Deaths,Egypt,Both,All ages,Transport injuries,Number,2015,11947.804814828407,14745.80842863264,9071.643494964306
Deaths,Egypt,Both,All ages,Unintentional injuries,Number,2015,11397.664776131793,12983.6170609245,10202.297650945711
Deaths,Kenya,Both,All ages,Neoplasms,Number,2021,34327.26777676787,38427.00355236727,30848.79726190769
Deaths,Nigeria,Both,All ages,Neoplasms,Number,2015,79155.28551172193,92766.78907888163,66322.76946484786
Deaths,Nigeria,Both,All ages,Mental disorders,Number,2015,0.21026851051806464,0.7192577527401569,0.06657339842813545
Deaths,Egypt,Both,All ages,Skin and subcutaneous diseases,Number,2021,561.7197039725722,768.2905576401502,419.6584949852127
Deaths,Egypt,Both,All ages,Other infectious diseases,Number,2021,5643.754984572902,7014.463132268829,4625.406543315048
Deaths,Egypt,Both,All ages,Maternal and neonatal disorders,Number,2021,11525.808773051025,13616.823881291952,9597.979372921112
Deaths,Egypt,Both,All ages,Substance use disorders,Number,2021,142.13811579823798,219.05243684641871,95.53600078018432
Deaths,Egypt,Both,All ages,Diabetes and kidney diseases,Number,2021,66513.07897202301,76140.57643243483,56491.70917307187
Deaths,Kenya,Both,All ages,Musculoskeletal disorders,Number,2012,329.337281286915,461.08917545339136,221.381293851386
Deaths,Ethiopia,Both,All ages,Nutritional deficiencies,Number,2018,8810.415464349746,11707.367181371883,6668.72287972752
Deaths,Ethiopia,Both,All ages,Neurological disorders,Number,2018,17898.47862730901,33117.180812774204,9962.352918629851
Deaths,Egypt,Both,All ages,Skin and subcutaneous diseases,Number,2016,423.4210215540245,531.4732725789844,324.1798291051017
Deaths,Egypt,Both,All ages,Other infectious diseases,Number,2016,6719.730811595264,8217.334821162547,5563.062541914924
Deaths,Egypt,Both,All ages,Maternal and neonatal disorders,Number,2016,14361.461999193369,16537.858398003726,12261.317772680828
Deaths,Egypt,Both,All ages,Substance use disorders,Number,2016,122.90943173574858,176.45812459007942,82.8996484680225
Deaths,Egypt,Both,All ages,Diabetes and kidney diseases,Number,2016,54507.293294123745,61632.5836759156,47482.28250031301
